imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0324619,Spinning Boris - Intrigo a Mosca,2003,2004-02-18,"Comedy, Drama",112,USA,English,Roger Spottiswoode,"Yuri Zeltser, Grace Cary Bickley",Licht/Mueller Film Corporation,6.6,1018,,,,,25.0,3.0
tt0324657,Zikina zenidba,1992,1992,Comedy,92,Yugoslavia,Serbo-Croatian,Zoran Calic,"Dragan Calic, Zoran Calic",Produkcija Stig,5.1,802,,,,,,
tt0324951,23rd March 1931: Shaheed,2002,2002-06-07,"Biography, Drama, History",188,India,Hindi,Guddu Dhanoa,"Sutanu Gupta, Sanjay Masoomm",Dharmendra,5.0,609,,,,,9.0,2.0
tt0324952,3 Blind Mice,2003,2003-10-08,"Crime, Thriller",93,"France, UK","English, French",Mathias Ledoux,Mikaël Ollivier,Caldera/De Fanti Entertainment,4.2,1101,EUR 4800000,,$ 41740,,14.0,6.0
tt0324992,American Cousins,2003,2003-11-28,"Crime, Drama",115,UK,English,Don Coutts,Sergio Casci,Bard Entertainments,6.2,636,,,,,20.0,11.0
tt0325005,[Anti]killer,2002,2002-08-01,"Action, Crime",114,Russia,"Russian, Spanish",Egor Konchalovskiy,"Daniil Koretskiy, Fuad Ibragimbekov",Central Partnership,5.6,1487,$ 1500000,,$ 875688,,10.0,1.0
tt0325007,April's Shower,2003,2003-10-15,"Comedy, Romance",100,USA,English,Trish Doolan,Trish Doolan,ConQuest Entertainment,5.0,669,$ 1000000,$ 16377,$ 16377,38.0,14.0,8.0
tt0325011,"Arrivederci amore, ciao",2006,2006-02-24,"Crime, Drama, Thriller",107,"Italy, France","Italian, Spanish, French, Croatian",Michele Soavi,"Massimo Carlotto, Lorenzo Favella",StudioUrania,6.9,1234,EUR 4300000,,$ 817569,,7.0,17.0
tt0325015,Artworks,2003,2003-04-10,"Crime, Drama, Romance",93,USA,English,Jim Amatulli,"Jim Amatulli, Lee Watters",ARTE,5.1,312,,,,,8.0,3.0
tt0325030,È più facile per un cammello...,2003,2004-06-18,"Adventure, Comedy, Drama",110,"France, Italy","French, Italian, Spanish, English",Valeria Bruni Tedeschi,"Valeria Bruni Tedeschi, Noémie Lvovsky",Gemini Films,5.8,821,,$ 16150,$ 2590219,53.0,6.0,22.0
tt0325041,Badhaai Ho Badhaai,2002,2002-06-14,"Comedy, Drama, Musical",155,India,Hindi,Satish Kaushik,Kavita Choudhary,Mukta Arts,4.4,634,,,,,3.0,2.0
tt0325055,Sylvia,2003,2004-01-30,"Biography, Drama, Romance",110,UK,English,Christine Jeffs,John Brownlow,BBC Films,6.3,10217,GBP 7000000,$ 1315498,$ 2917393,56.0,100.0,87.0
tt0325056,Befreite Zone,2003,2004-05-13,"Comedy, Drama",97,Germany,German,Norbert Baumgarten,Norbert Baumgarten,Junifilm,5.5,143,,,,,2.0,9.0
tt0325123,Bright Young Things,2003,2003-10-03,"Comedy, Drama, War",102,UK,English,Stephen Fry,"Stephen Fry, Evelyn Waugh",The Film Consortium,6.6,5113,,$ 933637,$ 2905499,64.0,67.0,63.0
tt0325145,Box 507,2002,2004-01-02,"Action, Adventure, Crime",104,Spain,Spanish,Enrique Urbizu,"Enrique Urbizu, Michel Gaztambide",Sogecine,6.8,2332,EUR 3000000,,$ 2067335,,11.0,8.0
tt0325165,Chaempieon,2002,2002-06-28,Drama,117,South Korea,Korean,Kyung-taek Kwak,Kyung-taek Kwak,C2,6.6,365,KRW 7850000000,,$ 10569737,,5.0,10.0
tt0325181,Chung wah do hap,2000,2000-08-31,"Action, Comedy",104,Hong Kong,Cantonese,Siu-Tung Ching,Yiu Fai Lo,B.O.B. and Partners,5.7,150,,,,,2.0,7.0
tt0325191,Sabah,2005,2005-05-27,"Comedy, Drama, Romance",86,Canada,"English, Arabic",Ruba Nadda,Ruba Nadda,T. L. Boulton,6.7,1340,,,$ 7963,,39.0,20.0
tt0325214,Curse of the Forty-Niner,2002,2002-10-01,Horror,86,USA,English,John Carl Buechler,Antonio Olivas,Wanted Entertainment LLC,3.7,731,,,,,32.0,12.0
tt0325233,Dekada '70,2002,2002-12-25,Drama,128,Philippines,"Filipino, Tagalog, English",Chito S. Roño,"Lualhati Bautista, Lualhati Bautista",Star Cinema,7.2,218,,,,,13.0,4.0
tt0325234,The Delicate Art of Parking,2003,2006-09-28,Comedy,86,Canada,English,Trent Carlson,"Trent Carlson, Blake Corbet",Anagram Pictures,6.4,795,$ 944149,$ 213008,$ 213008,,13.0,11.0
tt0325258,Dickie Roberts - Ex Piccola Star,2003,2004-07-30,Comedy,98,USA,English,Sam Weisman,"Fred Wolf, David Spade",Paramount Pictures,5.6,13477,$ 17000000,$ 22738671,$ 23769505,36.0,118.0,70.0
tt0325352,I'll Be There,2003,2003-06-13,"Comedy, Musical, Romance",105,"USA, UK",English,Craig Ferguson,"Craig Ferguson, Philip McGrade",Warner Bros.,6.4,1442,,,,,33.0,7.0
tt0325478,Tahara,2002,2002,Drama,86,Israel,"English, Arabic, Hebrew",Doron Eran,"Hanita Halevy, Yoav Halevy",Open Doors Films,5.8,107,,$ 51246,$ 51246,45.0,5.0,5.0
tt0325534,Hayanbang,2002,2002-11-15,"Horror, Mystery",95,South Korea,Korean,Chang-jae Lim,Hyeon-geun Han,You Cinema,4.6,410,,,$ 1155954,,7.0,22.0
tt0325537,Head of State,2003,2003-07-25,Comedy,95,USA,English,Chris Rock,"Chris Rock, Ali LeRoi",DreamWorks,5.5,17935,$ 35200000,$ 38125247,$ 38620484,44.0,86.0,48.0
tt0325591,Hunting of Man,2003,2003-03-08,Drama,88,USA,English,Joe Menendez,Joe Menendez,Narrow Bridge Films,2.1,586,,,,,5.0,
tt0325596,The I Inside,2004,2004-05-21,"Mystery, Sci-Fi, Thriller",90,"UK, USA",English,Roland Suso Richter,"Michael Cooney, Michael Cooney",MDP Worldwide,6.1,10307,$ 8800000,,$ 72962,,57.0,34.0
tt0325602,Iavnana,1994,1994-01-01,Drama,75,Georgia,Georgian,Nana Janelidze,"Iakob Gogebashvili, Nana Janelidze",Georgian-Film,7.6,250,,,,,5.0,
tt0325651,"Jesus, Mary and Joey",2005,2005-09-11,"Comedy, Romance",105,USA,English,James Quattrochi,Vincent Pagano,Federal Hill Pictures Inc.,4.8,346,,,,,9.0,1.0
tt0325655,The Eye,2002,2003-05-16,"Horror, Mystery",99,"Hong Kong, Singapore","Cantonese, Thai, Mandarin, English, Hakka","Danny Pang, Oxide Chun Pang","Yuet-Jan Hui, Danny Pang",Film Workshop,6.7,27680,SGD 4500000,$ 512049,$ 12165016,66.0,223.0,86.0
tt0325675,Karpuz Kabugundan Gemiler Yapmak,2004,2004-11-26,"Comedy, Drama, Family",97,Turkey,Turkish,Ahmet Uluçay,Ahmet Uluçay,Istisnai Filmler ve Reklamlar (IFR),7.9,5464,,,$ 13500,,15.0,10.0
tt0325694,Kolay para,2002,2002-12-06,"Action, Comedy, Crime",97,Turkey,Turkish,"Ercan Durmus, Hakan Haksun",Hakan Haksun,Avsar Film,4.5,354,,,$ 129018,,,1.0
tt0325703,Lara Croft: Tomb Raider - La culla della vita,2003,2003-10-24,"Action, Adventure, Fantasy",117,"USA, Germany, Japan, UK, Hong Kong","English, Mandarin",Jan de Bont,"Dean Georgaris, Steven E. de Souza",Paramount Pictures,5.6,128291,$ 95000000,$ 65660196,$ 160099222,43.0,329.0,169.0
tt0325710,L'ultimo samurai,2003,2004-01-09,"Action, Drama, War",154,"USA, New Zealand, Japan","English, Japanese",Edward Zwick,"John Logan, John Logan",Warner Bros.,7.7,392213,$ 140000000,$ 111127263,$ 454627263,55.0,1042.0,170.0
tt0325713,Lautlos,2004,2004-04-29,"Action, Crime, Romance",94,Germany,German,Mennan Yapo,"Mennan Yapo, Lars-Olav Beier",Artist & Repertoire Filmproduction,6.5,954,,,$ 196724,,15.0,18.0
tt0325730,Lethal Force,2001,2002-07-07,Action,70,USA,English,Alvin Ecarma,Alvin Ecarma,Divergent Thinking Productions,6.2,152,,,,,7.0,76.0
tt0325733,Was nützt die Liebe in Gedanken,2004,2004-11-24,"Drama, Romance",89,Germany,German,Achim von Borries,"Henk Handloegten, Annette Hess",X-Filme Creative Pool,7.1,3852,,,$ 1192335,,18.0,25.0
tt0325734,Liegen lernen,2003,2003-09-04,"Comedy, Drama, Romance",87,Germany,German,Henk Handloegten,"Frank Goosen, Henk Handloegten",X-Filme Creative Pool,6.8,1232,,,$ 1764411,,8.0,13.0
tt0325743,Lightereul kyeora,2002,2002-07-19,"Comedy, Drama",105,South Korea,Korean,Hang-jun Jang,Jeong-woo Park,Astors Entertainment,6.3,195,,,$ 7680210,,3.0,3.0
tt0325761,Luster,2002,2004-02-10,"Comedy, Drama",92,USA,English,Everett Lewis,"Dennis Cooper, Everett Lewis",Film Research Unit,5.5,1087,,$ 24137,$ 24137,40.0,20.0,11.0
tt0325805,Il genio della truffa,2003,2003-09-26,"Comedy, Crime, Drama",116,"USA, UK",English,Ridley Scott,"Eric Garcia, Nicholas Griffin",Warner Bros.,7.3,122129,$ 62000000,$ 36906460,$ 65565672,61.0,354.0,152.0
tt0325826,Mille mesi,2003,2004-07-09,Drama,124,"France, Belgium, Morocco, Germany",French,Faouzi Bensaïdi,"Faouzi Bensaïdi, Emmanuelle Sardou",Agora Films,6.2,216,,,$ 30789,,4.0,15.0
tt0325948,Il patto del silenzio,2003,2003-03-05,"Drama, Mystery, Romance",95,France,"French, Latin, Portuguese",Graham Guit,"Marcelle Bernstein, Rose Bosch",Canal+,5.7,924,,,$ 598131,,13.0,8.0
tt0325950,El padrino,2004,2004-09-07,"Action, Crime, Drama",128,USA,English,Damian Chapa,"Troy Barker, Troy Barker",El Padrino LLC,4.9,684,$ 1750000,,,,36.0,2.0
tt0325958,Pas si grave,2003,2003-03-05,"Comedy, Drama, Family",103,"France, Belgium, Spain","French, Spanish",Bernard Rapp,Bernard Rapp,Canal+,5.3,268,,,$ 1110634,,3.0,4.0
tt0325968,Perfect Strangers,2003,2004-02-26,"Drama, Romance, Thriller",96,New Zealand,English,Gaylene Preston,Gaylene Preston,Gaylene Preston Productions,5.2,1381,,,$ 309740,,33.0,14.0
tt0325980,La maledizione della prima luna,2003,2003-09-05,"Action, Adventure, Fantasy",143,USA,English,Gore Verbinski,"Ted Elliott, Terry Rossio",Walt Disney Pictures,8.0,1001260,$ 140000000,$ 305413918,$ 654264015,63.0,2196.0,292.0
tt0325988,Pledge of Allegiance,2003,2003,Drama,84,USA,English,Lee Madsen,Lee Madsen,HIP Films,4.6,155,,,,,2.0,
tt0326036,Who Killed Bambi?,2003,2003-12-24,"Thriller, Drama",126,France,French,Gilles Marchand,"Vincent Dietschy, Gilles Marchand",Haut et Court,6.1,1315,,$ 14532,$ 973173,47.0,19.0,28.0
tt0326065,Rhinoceros Eyes,2003,2003-09-06,"Drama, Horror, Romance",92,USA,English,Aaron Woodley,Aaron Woodley,Directors Program,6.5,662,$ 1000000,,,46.0,14.0,14.0
tt0326101,I Cavalieri dello zodiaco - L'ultima battaglia,1989,1989-03-18,"Animation, Action, Fantasy",45,Japan,Japanese,Masayuki Akehi,"Masami Kurumada, Yoshiyuki Suga",Toei Doga,6.6,802,,,,,1.0,
tt0326107,Satorare,2001,2001-03-17,Drama,128,Japan,Japanese,Katsuyuki Motohiro,Masashi Todayama,Hakuhodo,6.3,239,,,,,2.0,1.0
tt0326143,La leggenda del ragazzo del sole,1988,1988-07-23,"Animation, Action, Fantasy",71,Japan,Japanese,Shigeyasu Yamauchi,"Masami Kurumada, Yoshiyuki Suga",Toei Doga,7.3,1070,,,,,3.0,
tt0326148,Showboy,2002,2002-06-22,"Comedy, Drama",93,"USA, UK",English,"Lindy Heymann, Christian Taylor","Christian Taylor, Lindy Heymann",here! Films,5.2,302,$ 300000,$ 34646,$ 34646,37.0,4.0,13.0
tt0326174,Smoking Room,2002,2002-06-14,Drama,88,Spain,Spanish,"Roger Gual, Julio D. Wallovits","Roger Gual, Julio D. Wallovits",El Sindicato,6.7,836,,,$ 312790,,6.0,7.0
tt0326194,Speakeasy,2002,2002,Drama,86,USA,English,Brendan Murphy,Brendan Murphy,LivePlanet,4.6,171,,,,,4.0,6.0
tt0326208,Stander - Poliziotto Scomodo,2003,2003-10-10,"Action, Biography, Crime",111,"Canada, Germany, South Africa, UK","English, Afrikaans, Zulu",Bronwen Hughes,Bima Stagg,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),7.2,8087,$ 15000000,$ 31651,$ 272791,62.0,59.0,50.0
tt0326292,The Tollbooth,2004,2004-10-22,Comedy,85,USA,English,Debra Kirschner,Debra Kirschner,Shakti Productions,5.4,133,,$ 4546,$ 4546,36.0,4.0,9.0
tt0326357,El viaje hacia el mar,2003,2003-08-08,"Adventure, Comedy",78,"Uruguay, Argentina",Spanish,Guillermo Casanova,"Guillermo Casanova, Julio César Castro",Lavorágine Films,7.1,327,,,$ 19225,,2.0,1.0
tt0326367,Her Name Is Carla,2005,2005-10-20,"Drama, Thriller",85,USA,English,Jay Anania,Jay Anania,Bergman Lustig Productions,5.0,178,,,,,6.0,1.0
tt0326429,Il miracolo di Berna,2003,2003-10-16,"Drama, Sport",118,Germany,"German, Swiss German",Sönke Wortmann,"Sönke Wortmann, Rochus Hahn",Little Shark Entertainment GmbH,6.7,6465,EUR 7300000,,$ 24816394,,32.0,34.0
tt0326430,X,2002,2002-06-14,"Crime, Thriller",100,Spain,Spanish,Luis Marías,Luis Marías,Bocaboca Producciones,5.6,181,,,,,3.0,1.0
tt0326441,Yeseuteodei,2002,2002-06-13,"Action, Crime, Sci-Fi",121,South Korea,"Korean, English",Yun-su Chong,Carl Macek,CJ Entertainment,5.0,725,$ 5000000,,$ 1589942,,13.0,17.0
tt0326449,Zona Zamfirova,2002,2002-10-31,"Comedy, Drama",104,Federal Republic of Yugoslavia,"Serbian, Czech",Zdravko Sotra,"Zdravko Sotra, Stevan Sremac",Dream Company,7.2,3867,,,,,18.0,2.0
tt0326450,Zvezda,2002,2002-05-06,"Action, Adventure, Drama",97,Russia,"Russian, German",Nikolay Lebedev,"Aleksandr Borodyanskiy, Evgeniy Grigorev",ARK-Film,7.1,2274,$ 1300000,,,,21.0,8.0
tt0326576,Humraaz,2002,2002-07-26,"Action, Musical, Romance",173,India,Hindi,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shiraz Ahmed, Shiraz Ahmed",Venus Films,6.3,3010,,,$ 72303,,15.0,1.0
tt0326600,Maine Dil Tujhko Diya,2002,2002-08-23,"Action, Romance",154,India,Hindi,Sohail Khan,Ranjeet Gupta,G.S. Entertainment,3.7,1066,,,,,6.0,1.0
tt0326664,Una bracciata per la vittoria,2003,2003-02-27,"Biography, Drama, Sport",114,"Australia, USA","English, Latin",Russell Mulcahy,"Anthony Fingleton, Diane Fingleton",Crusader Entertainment,7.1,3154,,$ 54965,$ 791154,58.0,36.0,30.0
tt0326716,'77,2017,2017-05-25,"Comedy, Drama",113,USA,English,Patrick Read Johnson,Patrick Read Johnson,Moonwatcher Inc.,6.1,304,,,,,4.0,4.0
tt0326722,Agni Varsha,2002,2002-08-30,"Drama, Fantasy, Romance",130,India,Hindi,Arjun Sajnani,"Girish Karnad, Anil Mehta",Sunny Films,4.6,351,,$ 51549,$ 51549,57.0,4.0,4.0
tt0326745,Baaghi,2000,2000-04-07,"Action, Crime, Drama",156,India,Hindi,Rajesh Ram Singh,"Ikram Akhtar, Ikram Akhtar",,4.4,188,,,,,5.0,3.0
tt0326746,Baba,2002,2002-08-15,"Action, Drama, Fantasy",179,India,"Tamil, Telugu",Suresh Krishna,"Balakumaran, Gopu-Babu",Lotus International,5.2,1809,,,$ 33433,,15.0,3.0
tt0326769,Biker Boyz,2003,2003-08-01,"Action, Drama",110,USA,English,Reggie Rock Bythewood,"Michael Gougis, Craig Fernandez",DreamWorks,4.7,12621,$ 24000000,$ 22076772,$ 23510621,36.0,89.0,65.0
tt0326773,Blue,2002,2003-03-29,"Drama, Romance",116,Japan,Japanese,Hiroshi Ando,"Kiriko Nananan, Yuka Honcho",Blue Production Partnership,6.5,289,,,,,5.0,2.0
tt0326791,Camp Utopia,2002,2002,Horror,80,USA,English,Robert Madero,"Robert Madero, Skippy McGriff",Big Wood Entertainment,3.1,120,,,,,8.0,9.0
tt0326805,Chori Chori,2003,2003-08-01,"Comedy, Romance, Musical",135,India,Hindi,Milan Luthria,,Om Shakti Combines,4.8,811,,,$ 833714,,8.0,1.0
tt0326806,Civil Brand,2002,2002-05-26,"Drama, Thriller, Crime",95,USA,English,Neema Barnette,"Preston A. Whitmore II, Preston A. Whitmore II",Mandalay Sports Entertainment,5.2,683,$ 500000,$ 254293,$ 254293,29.0,25.0,11.0
tt0326828,Codice Homer: A Different Loyalty,2004,2004-11-12,"Drama, Romance, Thriller",96,"Canada, UK, USA, Malta","English, Russian, Arabic",Marek Kanievska,Jim Piddock,Lions Gate Films,5.0,1340,$ 13000000,,$ 574672,,13.0,8.0
tt0326835,Dot the I - Passione fatale,2003,2003-10-31,"Drama, Romance, Thriller",92,"UK, Spain, USA",English,Matthew Parkhill,Matthew Parkhill,Alquimia Cinema,6.8,8201,,$ 307486,$ 307486,39.0,56.0,41.0
tt0326856,L'invidia del mio migliore amico,2004,2004-08-06,Comedy,99,USA,English,Barry Levinson,Steve Adams,DreamWorks,4.8,29593,$ 40000000,$ 13562325,$ 14494036,31.0,181.0,82.0
tt0326900,Cani dell'altro mondo!,2003,2004-05-07,"Comedy, Drama, Family",88,USA,English,John Hoffman,"Zeke Richardson, Zeke Richardson",Metro-Goldwyn-Mayer (MGM),5.1,4014,$ 18000000,$ 37667746,$ 45490616,49.0,48.0,51.0
tt0326905,The Great Raid - Un pugno di eroi,2005,2006-07-07,"Action, Drama, War",132,"USA, Australia","Filipino, English, Tagalog, Japanese",John Dahl,"William B. Breuer, Hampton Sides",Miramax,6.7,21056,$ 80000000,$ 10167373,$ 10777375,48.0,195.0,85.0
tt0326923,Hengittämättä & nauramatta,2002,2002-08-16,"Comedy, Drama",74,Finland,Finnish,Saara Saarela,"Jukka Asikainen, Vera Kiiskinen",Blind Spot Pictures Oy,4.7,111,EUR 400000,,,,1.0,
tt0326965,In My Sleep,2010,2010-04-23,"Drama, Mystery, Thriller",104,USA,English,Allen Wolf,Allen Wolf,Morning Star Pictures,5.5,1952,$ 1000000,$ 30158,$ 30158,33.0,22.0,27.0
tt0326976,Intoxicating - Quando il vizio di distrugge,2003,2003-01-11,"Drama, Thriller",109,USA,English,Mark David,"Mark David, Kirk Harris",Film Kitchen,4.8,350,,$ 11560,$ 11560,38.0,9.0,7.0
